Route No,Route Name,From Stop Name,Till Stop Name,Via Stop Name,Route Type,Bstop ID,Bstop Name,DIST KM,IN ACTIVE,DTL IN ACTIVE
10689,Devgad To Achara Via Penkule,Devgad,Achara,PENKULE,MO,1963,Ranewadi,16.4,,
10689,Devgad To Achara Via Penkule,Devgad,Achara,PENKULE,MO,1906,Naringre,18.1,,
10689,Devgad To Achara Via Penkule,Devgad,Achara,PENKULE,MO,1908,Naringre High School,19.4,,
10689,Devgad To Achara Via Penkule,Devgad,Achara,PENKULE,MO,6846,Hindale Bhandarwadi,21.2,,
10689,Devgad To Achara Via Penkule,Devgad,Achara,PENKULE,MO,6845,Hindale Aga Shop,21.5,,
10689,Devgad To Achara Via Penkule,Devgad,Achara,PENKULE,MO,6847,Hindale Teen Pimple,22.7,,
10689,Devgad To Achara Via Penkule,Devgad,Achara,PENKULE,MO,1843,Munage Bhagvati Mandir,26.4,,
10689,Devgad To Achara Via Penkule,Devgad,Achara,PENKULE,MO,1866,Munage High School,27.2,,
10689,Devgad To Achara Via Penkule,Devgad,Achara,PENKULE,MO,2069,Modka Wad,28.5,,
10689,Devgad To Achara Via Penkule,Devgad,Achara,PENKULE,MO,6926,Mashavi,32.8,,
10689,Devgad To Achara Via Penkule,Devgad,Achara,PENKULE,MO,6743,Achara Par,33.2,,
10689,Devgad To Achara Via Penkule,Devgad,Achara,PENKULE,MO,6740,Achara,34.2,,
10727,Devgad To Mithbav Via Ranewadi,Devgad,Mithbav,RANEWADI,MO,1685,Devgad,,,
10727,Devgad To Mithbav Via Ranewadi,Devgad,Mithbav,RANEWADI,MO,1759,Jamsande,2.5,,
10727,Devgad To Mithbav Via Ranewadi,Devgad,Mithbav,RANEWADI,MO,6870,Katta,5.3,,
10727,Devgad To Mithbav Via Ranewadi,Devgad,Mithbav,RANEWADI,MO,1715,Gadaiche Pani,6.8,,
10727,Devgad To Mithbav Via Ranewadi,Devgad,Mithbav,RANEWADI,MO,1871,Mond-Dhabhol Titha,8.5,,
10727,Devgad To Mithbav Via Ranewadi,Devgad,Mithbav,RANEWADI,MO,1773,Kodamba,9.9,,
10727,Devgad To Mithbav Via Ranewadi,Devgad,Mithbav,RANEWADI,MO,2022,Tembavli,10.6,,
10727,Devgad To Mithbav Via Ranewadi,Devgad,Mithbav,RANEWADI,MO,1640,Bhekar Taka,12.4,,
10727,Devgad To Mithbav Via Ranewadi,Devgad,Mithbav,RANEWADI,MO,1997,Tale Bazar,13.3,,
10727,Devgad To Mithbav Via Ranewadi,Devgad,Mithbav,RANEWADI,MO,1772,Kumbharkhari,15.3,,
10727,Devgad To Mithbav Via Ranewadi,Devgad,Mithbav,RANEWADI,MO,1831,Lingdal Titha,17.1,,
10727,Devgad To Mithbav Via Ranewadi,Devgad,Mithbav,RANEWADI,MO,1670,Chirekhan,18.4,,
10727,Devgad To Mithbav Via Ranewadi,Devgad,Mithbav,RANEWADI,MO,1830,Lingdal Gaon,21.4,,
10727,Devgad To Mithbav Via Ranewadi,Devgad,Mithbav,RANEWADI,MO,1744,Hela,24.3,,
10727,Devgad To Mithbav Via Ranewadi,Devgad,Mithbav,RANEWADI,MO,1633,Aitan Bridge,26.1,,
10727,Devgad To Mithbav Via Ranewadi,Devgad,Mithbav,RANEWADI,MO,1963,Ranewadi,27.5,,
10727,Devgad To Mithbav Via Ranewadi,Devgad,Mithbav,RANEWADI,MO,1692,Dahibav Jambhuliche Sane,28.1,,
10727,Devgad To Mithbav Via Ranewadi,Devgad,Mithbav,RANEWADI,MO,1879,Mithbav,32.8,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,1685,Devgad,,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,1759,Jamsande,2.5,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,1826,Kawalewadi Titha,4.8,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,2014,Tarwadi Pimple Par,5.7,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,2062,Wada Tar,6.2,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,2027,Veerwadi Fata,7,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,2006,Teliwadi,8.4,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,1725,Ganesh Mandir,8.9,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,2033,Vimaleshwar Fata,9.4,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,45780,Ambedkar Chowk,10.5,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,2047,Wada Post,10.8,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,2044,Wada Laibrary,11.4,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,2038,Vishnu Mandir,11.9,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,1841,Mseb,12.4,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,1852,Mulbandh Titha,12.7,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,1773,Kodamba,13.2,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,1922,Padel Canteen,14.5,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,2012,Tanwade Wadi,15.3,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,1727,Gaonkarwadi Fata Phc,15.7,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,1923,Padel School 1,16.1,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,1927,Padel Gpo,16.2,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,1853,Malgave,17,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,2016,Tirlot Parwadi,18.9,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,2021,Tirlot Ganpati Mandir,19.6,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,2055,Wahal Wadi,20,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,1710,Ghadi Wadi Stop,20.2,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,1609,Amberi Soundale Titha,20.4,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,1729,Gaonwadi Ravalnath Mandir,21.2,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,1847,Mohul Thakurwadi Fata,21.9,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,1873,Mohul,23.3,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,2003,Thakurwadi State Bank,25.8,,
10739,Devgad To Navanagar Via Ganesh Mandir,Devgad,Navanagar,GANESH MANDIR,MO,1895,Navanagar,29.1,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,1685,Devgad,,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,1759,Jamsande,2.5,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,2014,Tarwadi Pimple Par,5.7,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,2062,Wada Tar,6.2,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,2027,Veerwadi Fata,7,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,1972,Sadewadi,8.3,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,1725,Ganesh Mandir,8.9,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,1625,Ambedkar Chouck,10.5,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,2044,Wada Laibrary,11.4,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,1773,Kodamba,13.2,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,1922,Padel Canteen,14.5,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,2012,Tanwade Wadi,15.3,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,1927,Padel Gpo,16.2,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,1853,Malgave,17,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,2016,Tirlot Parwadi,18.9,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,2021,Tirlot Ganpati Mandir,19.6,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,2055,Wahal Wadi,20,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,1608,Amberi,21.4,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,1804,Kerpoi,22.3,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,1643,Baulwadi,23.4,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,1988,Soundale Par,25.1,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,2011,Tamhamkawadi,26.2,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,2051,Waghotan Bandar,27.9,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,2054,Waghotan Tita,28.8,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,1974,Sade Waghotan,30,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,2054,Waghotan Tita,31.5,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,1886,Muttat Tita,32.4,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,1890,Mutat,33.6,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,1878,Mutat Gpo,35.3,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,1649,Boudhawadi,36,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,1963,Ranewadi,37.2,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,2061,Wariqwadi,38.3,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,1933,Palekarwadi School,39.5,,
10744,Devgad To Palekarwadi,Devgad,Palekarwadi,,MO,1917,Palekarwadi,48.8,,
10758,Devgad To Tambaldeg Via Lingdal Titha,Devgad,Tambaldeg,LINGDAL TITHA,MO,1685,Devgad,,,
10758,Devgad To Tambaldeg Via Lingdal Titha,Devgad,Tambaldeg,LINGDAL TITHA,MO,1759,Jamsande,2.5,,
10758,Devgad To Tambaldeg Via Lingdal Titha,Devgad,Tambaldeg,LINGDAL TITHA,MO,1769,Kata,2.6,,
10758,Devgad To Tambaldeg Via Lingdal Titha,Devgad,Tambaldeg,LINGDAL TITHA,MO,1715,Gadaiche Pani,6.8,,
10758,Devgad To Tambaldeg Via Lingdal Titha,Devgad,Tambaldeg,LINGDAL TITHA,MO,1871,Mond-Dhabhol Titha,8.5,,
10758,Devgad To Tambaldeg Via Lingdal Titha,Devgad,Tambaldeg,LINGDAL TITHA,MO,1773,Kodamba,9.9,,
10758,Devgad To Tambaldeg Via Lingdal Titha,Devgad,Tambaldeg,LINGDAL TITHA,MO,2022,Tembavli,10.6,,
10758,Devgad To Tambaldeg Via Lingdal Titha,Devgad,Tambaldeg,LINGDAL TITHA,MO,1640,Bhekar Taka,12.4,,
10758,Devgad To Tambaldeg Via Lingdal Titha,Devgad,Tambaldeg,LINGDAL TITHA,MO,1997,Tale Bazar,13.3,,
10758,Devgad To Tambaldeg Via Lingdal Titha,Devgad,Tambaldeg,LINGDAL TITHA,MO,1772,Kumbharkhari,15.2,,
10758,Devgad To Tambaldeg Via Lingdal Titha,Devgad,Tambaldeg,LINGDAL TITHA,MO,1831,Lingdal Titha,17.1,,
10758,Devgad To Tambaldeg Via Lingdal Titha,Devgad,Tambaldeg,LINGDAL TITHA,MO,1670,Chirekhan,18.4,,
10758,Devgad To Tambaldeg Via Lingdal Titha,Devgad,Tambaldeg,LINGDAL TITHA,MO,1830,Lingdal Gaon,21.4,,
10758,Devgad To Tambaldeg Via Lingdal Titha,Devgad,Tambaldeg,LINGDAL TITHA,MO,1730,Ganpati Mandir,22.1,,
10758,Devgad To Tambaldeg Via Lingdal Titha,Devgad,Tambaldeg,LINGDAL TITHA,MO,1744,Hela,24.3,,
10758,Devgad To Tambaldeg Via Lingdal Titha,Devgad,Tambaldeg,LINGDAL TITHA,MO,1633,Aitan Bridge,26.1,,
10758,Devgad To Tambaldeg Via Lingdal Titha,Devgad,Tambaldeg,LINGDAL TITHA,MO,1688,Dahebav,27.5,,
10758,Devgad To Tambaldeg Via Lingdal Titha,Devgad,Tambaldeg,LINGDAL TITHA,MO,1963,Ranewadi,29.4,,
10758,Devgad To Tambaldeg Via Lingdal Titha,Devgad,Tambaldeg,LINGDAL TITHA,MO,1879,Mithbav,30.6,,
10758,Devgad To Tambaldeg Via Lingdal Titha,Devgad,Tambaldeg,LINGDAL TITHA,MO,2026,Vetal Stop,33.7,,
10758,Devgad To Tambaldeg Via Lingdal Titha,Devgad,Tambaldeg,LINGDAL TITHA,MO,1994,Tambaldeg,36.2,,
10767,Devgad To Veerwadi,Devgad,Veerwadi,,MO,1685,Devgad,,,
10767,Devgad To Veerwadi,Devgad,Veerwadi,,MO,1759,Jamsande,2.7,,
10767,Devgad To Veerwadi,Devgad,Veerwadi,,MO,1823,Kawalewadi,3.4,,
10767,Devgad To Veerwadi,Devgad,Veerwadi,,MO,2049,Wadatar,6.1,,
10767,Devgad To Veerwadi,Devgad,Veerwadi,,MO,2043,Wadatar Bridge,7,,
10767,Devgad To Veerwadi,Devgad,Veerwadi,,MO,2027,Veerwadi Fata,7.9,,
10767,Devgad To Veerwadi,Devgad,Veerwadi,,MO,2037,Veerwadi,10,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,1685,Devgad,,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,1759,Jamsande,2.5,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,1826,Kawalewadi Titha,4.8,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,2014,Tarwadi Pimple Par,5.7,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,2062,Wada Tar,6.2,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,2027,Veerwadi Fata,7,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,1972,Sadewadi,8.4,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,1725,Ganesh Mandir,8.9,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,1625,Ambedkar Chouck,10.6,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,2044,Wada Laibrary,11.4,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,2038,Vishnu Mandir,11.9,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,1773,Kodamba,13.2,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,1922,Padel Canteen,14.5,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,1955,Pural Tita,16.3,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,1753,Hurshi,17.6,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,1964,Rede Bandh,18.6,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,1761,Khan Dukan,19,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,1732,Girye Ganesh Mandir,19.7,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,1646,Bandewadi,19.9,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,1809,Kotharwadi Fata,21.1,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,1731,Girye Canteen,21.5,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,1718,Giryetar,22.1,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,1769,Kata,24.2,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,1714,Ghariwadi Rameshwar Fata,26,,
10781,Devgad To Vijaydurg Via Bandewadi,Devgad,Vijaydurg,BANDEWADI,MO,2029,Vijaydurg,28.6,,
10791,Panturli Titha To Dodamarg,Panturli Titha,Dodamarg,,MO,2305,Panturli Titha,,,
10791,Panturli Titha To Dodamarg,Panturli Titha,Dodamarg,,MO,2305,Panturli Titha,6,,
10791,Panturli Titha To Dodamarg,Panturli Titha,Dodamarg,,MO,2233,Bharpal,6.1,,
10791,Panturli Titha To Dodamarg,Panturli Titha,Dodamarg,,MO,2263,Kudase Titha,9,,
10791,Panturli Titha To Dodamarg,Panturli Titha,Dodamarg,,MO,2255,Hedus,9.1,,
10791,Panturli Titha To Dodamarg,Panturli Titha,Dodamarg,,MO,2288,Maneri Fata,11.5,,
10791,Panturli Titha To Dodamarg,Panturli Titha,Dodamarg,,MO,2256,Harijanwada,12,,
10791,Panturli Titha To Dodamarg,Panturli Titha,Dodamarg,,MO,2342,Wanoshi Kudasa,13,,
10791,Panturli Titha To Dodamarg,Panturli Titha,Dodamarg,,MO,2262,Kudasa High School,13.5,,
10791,Panturli Titha To Dodamarg,Panturli Titha,Dodamarg,,MO,2342,Wanoshi Kudasa,14,,
10791,Panturli Titha To Dodamarg,Panturli Titha,Dodamarg,,MO,2256,Harijanwada,15,,
10791,Panturli Titha To Dodamarg,Panturli Titha,Dodamarg,,MO,2288,Maneri Fata,15.5,,
10791,Panturli Titha To Dodamarg,Panturli Titha,Dodamarg,,MO,2290,Maneri,17,,
10791,Panturli Titha To Dodamarg,Panturli Titha,Dodamarg,,MO,2247,Dodamarg,20,,
10795,Dodamarg To Usap Via Usap Titta,Dodamarg,Usap,USAP TITTA,MO,2247,Dodamarg,,,
10795,Dodamarg To Usap Via Usap Titta,Dodamarg,Usap,USAP TITTA,MO,2229,Ambeli,2.7,,
10795,Dodamarg To Usap Via Usap Titta,Dodamarg,Usap,USAP TITTA,MO,2344,Zare Bambar,5.4,,
10795,Dodamarg To Usap Via Usap Titta,Dodamarg,Usap,USAP TITTA,MO,2335,Usap Titta,7.7,,
10795,Dodamarg To Usap Via Usap Titta,Dodamarg,Usap,USAP TITTA,MO,2265,Kajulwadi Titha,10,,
10795,Dodamarg To Usap Via Usap Titta,Dodamarg,Usap,USAP TITTA,MO,2300,Pikule Usap Titha,10.4,,
10795,Dodamarg To Usap Via Usap Titta,Dodamarg,Usap,USAP TITTA,MO,2266,Khokral Titha,11.6,,
10795,Dodamarg To Usap Via Usap Titta,Dodamarg,Usap,USAP TITTA,MO,2334,Usap,14.5,,
10796,Dodamarg To Usap Via Bhedshi Nadi,Dodamarg,Usap,BHEDSHI NADI,MO,2247,Dodamarg,,,
10796,Dodamarg To Usap Via Bhedshi Nadi,Dodamarg,Usap,BHEDSHI NADI,MO,2229,Ambeli,2.7,,
10796,Dodamarg To Usap Via Bhedshi Nadi,Dodamarg,Usap,BHEDSHI NADI,MO,2344,Zare Bambar,5.4,,
10796,Dodamarg To Usap Via Bhedshi Nadi,Dodamarg,Usap,BHEDSHI NADI,MO,2236,Bhedshi Nadi,8.2,,
10796,Dodamarg To Usap Via Bhedshi Nadi,Dodamarg,Usap,BHEDSHI NADI,MO,2318,Sateli Bhedashi,9.2,,
10796,Dodamarg To Usap Via Bhedshi Nadi,Dodamarg,Usap,BHEDSHI NADI,MO,2265,Kajulwadi Titha,13,,
10796,Dodamarg To Usap Via Bhedshi Nadi,Dodamarg,Usap,BHEDSHI NADI,MO,2300,Pikule Usap Titha,13.4,,
10796,Dodamarg To Usap Via Bhedshi Nadi,Dodamarg,Usap,BHEDSHI NADI,MO,2266,Khokral Titha,14.6,,
10796,Dodamarg To Usap Via Bhedshi Nadi,Dodamarg,Usap,BHEDSHI NADI,MO,2334,Usap,17.5,,
10797,Dodamarg To Usap Via Pikule School,Dodamarg,Usap,PIKULE SCHOOL,MO,2247,Dodamarg,,,
10797,Dodamarg To Usap Via Pikule School,Dodamarg,Usap,PIKULE SCHOOL,MO,2229,Ambeli,2.7,,
10797,Dodamarg To Usap Via Pikule School,Dodamarg,Usap,PIKULE SCHOOL,MO,2344,Zare Bambar,5.4,,
10797,Dodamarg To Usap Via Pikule School,Dodamarg,Usap,PIKULE SCHOOL,MO,2335,Usap Titta,7.7,,
10797,Dodamarg To Usap Via Pikule School,Dodamarg,Usap,PIKULE SCHOOL,MO,2265,Kajulwadi Titha,10,,
10797,Dodamarg To Usap Via Pikule School,Dodamarg,Usap,PIKULE SCHOOL,MO,2300,Pikule Usap Titha,10.4,,
10797,Dodamarg To Usap Via Pikule School,Dodamarg,Usap,PIKULE SCHOOL,MO,2308,Pikule School,11.5,,
10797,Dodamarg To Usap Via Pikule School,Dodamarg,Usap,PIKULE SCHOOL,MO,2300,Pikule Usap Titha,12.9,,
10797,Dodamarg To Usap Via Pikule School,Dodamarg,Usap,PIKULE SCHOOL,MO,2266,Khokral Titha,16.1,,
10797,Dodamarg To Usap Via Pikule School,Dodamarg,Usap,PIKULE SCHOOL,MO,2334,Usap,17.3,,
10806,Jamsande To Ilye Sada,Jamsande,Ilye Sada,,MO,1759,Jamsande,,,
10806,Jamsande To Ilye Sada,Jamsande,Ilye Sada,,MO,1774,Khakshi Titha,3.7,,
10806,Jamsande To Ilye Sada,Jamsande,Ilye Sada,,MO,1754,Ilye Asrondi,5.9,,
10806,Jamsande To Ilye Sada,Jamsande,Ilye Sada,,MO,1756,Ilye Sada,7.6,,
10819,Kankavli To Bherdewadi,Kankavli,Bherdewadi,,MO,2786,Kankavli,,,
10819,Kankavli To Bherdewadi,Kankavli,Bherdewadi,,MO,2859,Mudeshwar,3.1,,
10819,Kankavli To Bherdewadi,Kankavli,Bherdewadi,,MO,2712,Enginering Collage,4,,
10819,Kankavli To Bherdewadi,Kankavli,Bherdewadi,,MO,2660,Bhat Dukan,6.2,,
10819,Kankavli To Bherdewadi,Kankavli,Bherdewadi,,MO,2945,Sangave Mandir,9.2,,
10819,Kankavli To Bherdewadi,Kankavli,Bherdewadi,,MO,2782,Kanedi,12.2,,
10819,Kankavli To Bherdewadi,Kankavli,Bherdewadi,,MO,2852,Maruti Mandir,15.5,,
10819,Kankavli To Bherdewadi,Kankavli,Bherdewadi,,MO,2925,Rajwadi Fata,17.5,,
10819,Kankavli To Bherdewadi,Kankavli,Bherdewadi,,MO,2715,Forest Nursary,18,,
10819,Kankavli To Bherdewadi,Kankavli,Bherdewadi,,MO,2838,Londha Pool,18.9,,
10819,Kankavli To Bherdewadi,Kankavli,Bherdewadi,,MO,2830,Kupawade Fata,21.4,,
10819,Kankavli To Bherdewadi,Kankavli,Bherdewadi,,MO,2879,Nardave Old,25.3,,
10819,Kankavli To Bherdewadi,Kankavli,Bherdewadi,,MO,2844,Mail Stone,26.2,,
10819,Kankavli To Bherdewadi,Kankavli,Bherdewadi,,MO,2663,Bherdewadi,29.2,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,2786,Kankavli,,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,2903,Phanaswadi School,3.1,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,2902,Phalsewadi School,5.6,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,2667,Bidwadi High School,7.1,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,2666,Bidwadi Gpo,8.7,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,2683,Chinchawali,9.8,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,2685,Chirekhan,11.2,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,6989,Sandave Masurkarwadi,12.1,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,6988,Sandave High School,14,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,6967,Pophal Ghati,14.5,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,6919,Manjarekar Stop,16.8,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,2072,Parulekar Dukan,17,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,2068,Nirom School,19.1,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,1708,Ghat Matha,22,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,1614,Are,24.4,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,1760,Jethewadi,25,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,1946,Parwal,25.2,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,1855,Mail Dagad,28.8,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,2013,Torsole Gpo,31.5,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,1963,Ranewadi,31.7,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,1855,Mail Dagad,32.2,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,2020,Torsole Fata,32.6,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,2042,Waliwande,33.7,,
10826,Kankavli To Devgad Via Tale Bazar,Kankavli,Devgad,TALE BAZAR,MO,1630,Are Fata,35,,
